link,loss,name,position,team,tie,win,year
/coaches/McGiDa0.htm,5,Dave McGinnis,Linebackers,Chicago Bears,0,11,1991
/coaches/StanDi0.htm,5,Dick Stanfel,Offensive Line,Chicago Bears,0,11,1991
/coaches/YaraZa0.htm,5,Zaven Yaralian,Defensive Backs,Chicago Bears,0,11,1991
/coaches/FontWa0.htm,4,Wayne Fontes,Coach,Detroit Lions,0,12,1991
/coaches/LevyDa0.htm,4,Dave Levy,Offensive Coordinator,Detroit Lions,0,12,1991
/coaches/WideWo0.htm,4,Woody Widenhofer,Defensive Coordinator,Detroit Lions,0,12,1991
/coaches/BerrRa0.htm,4,Raymond Berry,Quarterbacks,Detroit Lions,0,12,1991
/coaches/GanzFr0.htm,4,Frank Gansz,Special Teams,Detroit Lions,0,12,1991
/coaches/PateHe0.htm,4,Herb Paterra,Linebackers,Detroit Lions,0,12,1991
/coaches/BugeJo0.htm,12,Joe Bugel,Coach,Phoenix Cardinals,0,4,1991
/coaches/RhomJe0.htm,12,Jerry Rhome,Offensive Coordinator,Phoenix Cardinals,0,4,1991
/coaches/ShurFr0.htm,12,Fritz Shurmur,Defensive Coordinator,Phoenix Cardinals,0,4,1991
/coaches/CottTe0.htm,12,Ted Cottrell,Defensive Line,Phoenix Cardinals,0,4,1991
/coaches/JohnJi1.htm,12,Jim Johnson,Defensive Line/Secondary,Phoenix Cardinals,0,4,1991
/coaches/PascJo0.htm,12,Joe Pascale,Outside Linebackers,Phoenix Cardinals,0,4,1991
/coaches/HandRa0.htm,8,Ray Handley,Coach,New York Giants,0,8,1991
/coaches/GrohAl0.htm,8,Al Groh,Defensive Coordinator,New York Giants,0,8,1991
/coaches/BrunFr0.htm,8,Fred Bruney,Defensive Backs,New York Giants,0,8,1991
/coaches/CrenRo0.htm,8,Romeo Crennel,Defensive Line,New York Giants,0,8,1991
/coaches/ErhaRo0.htm,8,Ron Erhardt,Assistant,New York Giants,0,8,1991
/coaches/FassJi0.htm,8,Jim Fassel,Quarterbacks,New York Giants,0,8,1991
/coaches/PopeMi0.htm,8,Mike Pope,Tight Ends,New York Giants,0,8,1991
/coaches/SefcGe0.htm,8,George Sefcik,Wide Receivers,New York Giants,0,8,1991
/coaches/WeisCh0.htm,8,Charlie Weis,Running Backs,New York Giants,0,8,1991
/coaches/KotiRi0.htm,6,Rich Kotite,Coach,Philadelphia Eagles,0,10,1991
/coaches/CarsBu0.htm,6,Bud Carson,Defensive Coordinator,Philadelphia Eagles,0,10,1991
/coaches/AtkiDa0.htm,6,Dave Atkins,Special Teams,Philadelphia Eagles,0,10,1991
/coaches/BratZe0.htm,6,Zeke Bratkowski,Quarterbacks,Philadelphia Eagles,0,10,1991
/coaches/GiunPe0.htm,6,Peter Giunta,Defensive Backs,Philadelphia Eagles,0,10,1991
/coaches/VechJi0.htm,6,Jim Vechiarella,Linebackers,Philadelphia Eagles,0,10,1991
/coaches/WoodDi0.htm,6,Dick Wood,Running Backs,Philadelphia Eagles,0,10,1991
/coaches/JohnJi0.htm,5,Jimmy Johnson,Coach,Dallas Cowboys,0,11,1991
/coaches/TurnNo0.htm,5,Norv Turner,Offensive Coordinator,Dallas Cowboys,0,11,1991
/coaches/WannDa0.htm,5,Dave Wannstedt,Defensive Coordinator,Dallas Cowboys,0,11,1991
/coaches/CampDa0.htm,5,Dave Campo,Defensive Backs,Dallas Cowboys,0,11,1991
/coaches/DaviBu0.htm,5,Butch Davis,Defensive Line,Dallas Cowboys,0,11,1991
/coaches/GibbJo0.htm,2,Joe Gibbs,Coach,Washington Redskins,0,14,1991
/coaches/PeccLa0.htm,2,Larry Peccatiello,Defensive Coordinator,Washington Redskins,0,14,1991
/coaches/PetiRi0.htm,2,Richie Petitbon,Defensive Coordinator,Washington Redskins,0,14,1991
/coaches/BurnJa0.htm,2,Jack Burns,Offensive Assistant/Wide Receivers,Washington Redskins,0,14,1991
/coaches/DowhRo0.htm,2,Rod Dowhower,Quarterbacks,Washington Redskins,0,14,1991
/coaches/HaniJi0.htm,2,Jim Hanifan,Offensive Line,Washington Redskins,0,14,1991
/coaches/ThomEm0.htm,2,Emmitt Thomas,Secondary,Washington Redskins,0,14,1991
/coaches/HennDa0.htm,12,Dan Henning,Coach,San Diego Chargers,0,4,1991
/coaches/TollTe0.htm,12,Ted Tollner,Offensive Coordinator,San Diego Chargers,0,4,1991
/coaches/LynnRo0.htm,12,Ron Lynn,Defensive Coordinator,San Diego Chargers,0,4,1991
/coaches/JackBo0.htm,12,Bobby Jackson,Running Backs,San Diego Chargers,0,4,1991
/coaches/MoraJi1.htm,12,Jim Mora,Defensive Backs,San Diego Chargers,0,4,1991
/coaches/ReilJa0.htm,12,Jack Reilly,Quarterbacks,San Diego Chargers,0,4,1991
/coaches/TollTe0.htm,12,Ted Tollner,Assistant Head Coach/Quarterbacks,San Diego Chargers,0,4,1991
/coaches/KnoxCh0.htm,9,Chuck Knox,Coach,Seattle Seahawks,0,7,1991
/coaches/BeckJo0.htm,9,John Becker,Offensive Coordinator,Seattle Seahawks,0,7,1991
/coaches/CatlTo0.htm,9,Tom Catlin,Defensive Coordinator,Seattle Seahawks,0,7,1991
/coaches/HarrCh0.htm,9,Chick Harris,Offensive Backs,Seattle Seahawks,0,7,1991
/coaches/MeyeKe0.htm,9,Ken Meyer,Quarterbacks,Seattle Seahawks,0,7,1991
/coaches/TillRu0.htm,9,Rusty Tillman,Tight Ends/Special Teams,Seattle Seahawks,0,7,1991
/coaches/VittJo0.htm,9,Joe Vitt,Safeties,Seattle Seahawks,0,7,1991
/coaches/ShelAr0.htm,7,Art Shell,Coach,Los Angeles Raiders,0,9,1991
/coaches/RobiTe0.htm,7,Terry Robiskie,Offensive Coordinator,Los Angeles Raiders,0,9,1991
/coaches/AdolDa0.htm,7,Dave Adolph,Defensive Coordinator,Los Angeles Raiders,0,9,1991
/coaches/CunnGu0.htm,7,Gunther Cunningham,Linebackers,Los Angeles Raiders,0,9,1991
/coaches/WalsTo0.htm,7,Tom Walsh,Quarterbacks/Wide Receivers,Los Angeles Raiders,0,9,1991
/coaches/WhitMi0.htm,7,Mike White,Quarterbacks/Offensive Line,Los Angeles Raiders,0,9,1991
/coaches/SchoMa0.htm,6,Marty Schottenheimer,Coach,Kansas City Chiefs,0,10,1991
/coaches/PendJo0.htm,6,Joe Pendry,Offensive Coordinator,Kansas City Chiefs,0,10,1991
/coaches/CowhBi0.htm,6,Bill Cowher,Defensive Coordinator,Kansas City Chiefs,0,10,1991
/coaches/AriaBr0.htm,6,Bruce Arians,Running Backs,Kansas City Chiefs,0,10,1991
/coaches/DungTo0.htm,6,Tony Dungy,Defensive Backs,Kansas City Chiefs,0,10,1991
/coaches/SaunAl0.htm,6,Al Saunders,Assistant Head Coach/Wide Receivers,Kansas City Chiefs,0,10,1991
/coaches/SchoKu0.htm,6,Kurt Schottenheimer,Special Teams,Kansas City Chiefs,0,10,1991
/coaches/ReevDa0.htm,4,Dan Reeves,Coach,Denver Broncos,0,12,1991
/coaches/ShanMi0.htm,4,Mike Shanahan,Offensive Coordinator,Denver Broncos,0,12,1991
/coaches/PhilWa0.htm,4,Wade Phillips,Defensive Coordinator,Denver Broncos,0,12,1991
/coaches/MangPe0.htm,4,Pete Mangurian,Offensive Line,Denver Broncos,0,12,1991
/coaches/NolaMi0.htm,4,Mike Nolan,Special Teams/Linebackers,Denver Broncos,0,12,1991
/coaches/WateCh0.htm,4,Charlie Waters,Defensive Backs,Denver Broncos,0,12,1991
/coaches/BeliBi0.htm,10,Bill Belichick,Coach,Cleveland Browns,0,6,1991
/coaches/SabaNi0.htm,10,Nick Saban,Defensive Coordinator,Cleveland Browns,0,6,1991
/coaches/BateJi0.htm,10,Jim Bates,Defensive Line,Cleveland Browns,0,6,1991
/coaches/BlacDo0.htm,10,Don Blackmon,Linebackers,Cleveland Browns,0,6,1991
/coaches/CrosSt0.htm,10,Steve Crosby,Running Backs,Cleveland Browns,0,6,1991
/coaches/NollCh0.htm,9,Chuck Noll,Coach,Pittsburgh Steelers,0,7,1991
/coaches/WaltJo0.htm,9,Joe Walton,Offensive Coordinator,Pittsburgh Steelers,0,7,1991
/coaches/BrazDa0.htm,9,Dave Brazil,Defensive Coordinator,Pittsburgh Steelers,0,7,1991
/coaches/FoxxJo0.htm,9,John Fox,Defensive Backs,Pittsburgh Steelers,0,7,1991
/coaches/WychSa0.htm,13,Sam Wyche,Coach,Cincinnati Bengals,0,3,1991
/coaches/LeBeDi0.htm,13,Dick LeBeau,Defensive Coordinator,Cincinnati Bengals,0,3,1991
/coaches/BiblDa0.htm,13,Dana Bible,Quarterbacks,Cincinnati Bengals,0,3,1991
/coaches/ShulDa0.htm,13,David Shula,Wide Receivers,Cincinnati Bengals,0,3,1991
/coaches/PardJa0.htm,5,Jack Pardee,Coach,Houston Oilers,0,11,1991
/coaches/GilbKe0.htm,5,Kevin Gilbride,Offensive Coordinator,Houston Oilers,0,11,1991
/coaches/EddyJi0.htm,5,Jim Eddy,Defensive Coordinator,Houston Oilers,0,11,1991
/coaches/PalmCh0.htm,5,Chris Palmer,Wide Receivers,Houston Oilers,0,11,1991
/coaches/SmitRi0.htm,5,Richard Smith,Special Teams/Tight Ends/Linebackers/Offensive Line,Houston Oilers,0,11,1991
/coaches/WillGr0.htm,5,Gregg Williams,Defensive Quality Control,Houston Oilers,0,11,1991
/coaches/MeyeRo0.htm,5,Ron Meyer,Coach,Indianapolis Colts,0,0,1991
/coaches/VentRi0.htm,10,Rick Venturi,Coach,Indianapolis Colts,0,1,1991
/coaches/BurtLe0.htm,10,Leon Burtnett,Offensive Coordinator,Indianapolis Colts,0,1,1991
/coaches/JackMi0.htm,10,Milt Jackson,Offensive Coordinator,Indianapolis Colts,0,1,1991
/coaches/VentRi0.htm,10,Rick Venturi,Defensive Coordinator,Indianapolis Colts,0,1,1991
/coaches/BurtLe0.htm,10,Leon Burtnett,Running Backs,Indianapolis Colts,0,1,1991
/coaches/CrooSy0.htm,10,Sylvester Croom,Running Backs,Indianapolis Colts,0,1,1991
/coaches/MuirBi0.htm,10,Bill Muir,Offensive Line,Indianapolis Colts,0,1,1991
/coaches/ShulDo0.htm,8,Don Shula,Coach,Miami Dolphins,0,8,1991
/coaches/StevGa0.htm,8,Gary Stevens,Offensive Coordinator,Miami Dolphins,0,8,1991
/coaches/OlivTo0.htm,8,Tom Olivadotti,Defensive Coordinator,Miami Dolphins,0,8,1991
/coaches/HillGe0.htm,8,George Hill,Linebackers,Miami Dolphins,0,8,1991
/coaches/ShulMi0.htm,8,Mike Shula,Assistant,Miami Dolphins,0,8,1991
/coaches/CoslBr0.htm,8,Bruce Coslet,Coach,New York Jets,0,8,1991
/coaches/CarrPe0.htm,8,Pete Carroll,Defensive Coordinator,New York Jets,0,8,1991
/coaches/BrowKi0.htm,8,Kippy Brown,Running Backs,New York Jets,0,8,1991
/coaches/DonaEd0.htm,8,Ed Donatell,Secondary,New York Jets,0,8,1991
/coaches/FaziFo0.htm,8,Foge Fazio,Linebackers,New York Jets,0,8,1991
/coaches/RobiGr0.htm,8,Greg Robinson,Defensive Line,New York Jets,0,8,1991
/coaches/LevyMa0.htm,3,Marv Levy,Coach,Buffalo Bills,0,13,1991
/coaches/MarcTe0.htm,3,Ted Marchibroda,Offensive Coordinator,Buffalo Bills,0,13,1991
/coaches/CoreWa0.htm,3,Walt Corey,Defensive Coordinator,Buffalo Bills,0,13,1991
/coaches/BresTo0.htm,3,Tom Bresnahan,Offensive Line,Buffalo Bills,0,13,1991
/coaches/NicoNi0.htm,3,Nick Nicolau,Wide Receivers,Buffalo Bills,0,13,1991
/coaches/MoraJi0.htm,8,Jim Mora,Coach,New Orleans Saints,0,8,1993
/coaches/SmitCa0.htm,8,Carl Smith,Offensive Coordinator,New Orleans Saints,0,8,1993
/coaches/SidwSt0.htm,8,Steve Sidwell,Defensive Coordinator,New Orleans Saints,0,8,1993
/coaches/FangVi0.htm,8,Vic Fangio,Linebackers,New Orleans Saints,0,8,1993
/coaches/MoraJi1.htm,8,Jim Mora,Secondary,New Orleans Saints,0,8,1993
/coaches/PeasJo0.htm,8,John Pease,Defensive Line,New Orleans Saints,0,8,1993
/coaches/SkipJi0.htm,8,Jim Skipper,Running Backs,New Orleans Saints,0,8,1993
/coaches/GlanJe0.htm,10,Jerry Glanville,Coach,Atlanta Falcons,0,6,1993
/coaches/JoneJu0.htm,10,June Jones,Offensive Coordinator,Atlanta Falcons,0,6,1993
/coaches/ShivDo0.htm,10,Doug Shivley,Defensive Coordinator,Atlanta Falcons,0,6,1993
/coaches/RoweKe0.htm,10,Keith Rowen,Tight Ends/Offensive Line,Atlanta Falcons,0,6,1993
/coaches/McPhDi0.htm,10,Dick MacPherson,Coach,New England Patriots,0,6,1991
/coaches/CourDi0.htm,10,Dick Coury,Offensive Coordinator,New England Patriots,0,6,1991
/coaches/CollJo0.htm,10,Joe Collier,Defensive Coordinator,New England Patriots,0,6,1991
/coaches/SeifGe0.htm,6,George Seifert,Coach,San Francisco 49ers,0,10,1993
/coaches/ShanMi0.htm,6,Mike Shanahan,Offensive Coordinator,San Francisco 49ers,0,10,1993
/coaches/McPhBi0.htm,6,Bill McPherson,Defensive Coordinator,San Francisco 49ers,0,10,1993
/coaches/FishJe0.htm,6,Jeff Fisher,Defensive Backs,San Francisco 49ers,0,10,1993
/coaches/SherRa0.htm,6,Ray Sherman,Wide Receivers,San Francisco 49ers,0,10,1993
/coaches/SolaMi0.htm,6,Mike Solari,Tight Ends/AOffensive Line,San Francisco 49ers,0,10,1993
/coaches/ZemaBo0.htm,6,Bob Zeman,Linebackers,San Francisco 49ers,0,10,1993
/coaches/WychSa0.htm,11,Sam Wyche,Coach,Tampa Bay Buccaneers,0,5,1993
/coaches/PeteFl0.htm,11,Floyd Peters,Defensive Coordinator,Tampa Bay Buccaneers,0,5,1993
/coaches/KhayEd0.htm,11,Ed Khayat,Defensive Line,Tampa Bay Buccaneers,0,5,1993
/coaches/SchoTu0.htm,11,Turk Schonert,Quarterbacks,Tampa Bay Buccaneers,0,5,1993
/coaches/WannDa0.htm,9,Dave Wannstedt,Coach,Chicago Bears,0,7,1993
/coaches/TurnRo0.htm,9,Ron Turner,Offensive Coordinator,Chicago Bears,0,7,1993
/coaches/SlowBo0.htm,9,Bob Slowik,Defensive Coordinator,Chicago Bears,0,7,1993
/coaches/AbraDa0.htm,9,Danny Abramowicz,Special Teams,Chicago Bears,0,7,1993
/coaches/ChryGe0.htm,9,Geep Chryst,Quality Control,Chicago Bears,0,7,1993
/coaches/McGiDa0.htm,9,Dave McGinnis,Linebackers,Chicago Bears,0,7,1993
/coaches/ShulMi0.htm,9,Mike Shula,Tight Ends,Chicago Bears,0,7,1993
/coaches/HolmMi0.htm,7,Mike Holmgren,Coach,Green Bay Packers,0,9,1993
/coaches/LewiSh0.htm,7,Sherman Lewis,Offensive Coordinator,Green Bay Packers,0,9,1993
/coaches/RhodRa0.htm,7,Ray Rhodes,Defensive Coordinator,Green Bay Packers,0,9,1993
/coaches/BlacGr0.htm,7,Greg Blache,Defensive Line,Green Bay Packers,0,9,1993
/coaches/GrudJo0.htm,7,Jon Gruden,Wide Receivers,Green Bay Packers,0,9,1993
/coaches/JaurDi0.htm,7,Dick Jauron,Defensive Backs,Green Bay Packers,0,9,1993
/coaches/LindJi0.htm,7,Jim Lind,Defensive Assistant/Quality Control,Green Bay Packers,0,9,1993
/coaches/MariSt0.htm,7,Steve Mariucci,Quarterbacks,Green Bay Packers,0,9,1993
/coaches/ReidAn0.htm,7,Andy Reid,Tight Ends/Assistant Offensive Line,Green Bay Packers,0,9,1993
/coaches/GreeDe0.htm,7,Dennis Green,Coach,Minnesota Vikings,0,9,1993
/coaches/BillBr0.htm,7,Brian Billick,Offensive Coordinator,Minnesota Vikings,0,9,1993
/coaches/BurnJa0.htm,7,Jack Burns,Offensive Coordinator,Minnesota Vikings,0,9,1993
/coaches/DungTo0.htm,7,Tony Dungy,Defensive Coordinator,Minnesota Vikings,0,9,1993
/coaches/CourDi0.htm,7,Dick Coury,Assistant,Minnesota Vikings,0,9,1993
/coaches/FoerCh0.htm,7,Chris Foerster,Assistant Offensive Line/Tight Ends,Minnesota Vikings,0,9,1993
/coaches/KiffMo0.htm,7,Monte Kiffin,Linebackers,Minnesota Vikings,0,9,1993
/coaches/MoorTo0.htm,7,Tom Moore,Wide Receivers,Minnesota Vikings,0,9,1993
/coaches/ShawWi0.htm,7,Willie Shaw,Defensive Backs,Minnesota Vikings,0,9,1993
/coaches/FontWa0.htm,6,Wayne Fontes,Coach,Detroit Lions,0,10,1993
/coaches/HennDa0.htm,6,Dan Henning,Offensive Coordinator,Detroit Lions,0,10,1993
/coaches/LevyDa0.htm,6,Dave Levy,Offensive Coordinator,Detroit Lions,0,10,1993
/coaches/BullHa0.htm,6,Hank Bullough,Defensive Coordinator,Detroit Lions,0,10,1993
/coaches/GanzFr0.htm,6,Frank Gansz,Special Teams,Detroit Lions,0,10,1993
/coaches/LevyDa0.htm,6,Dave Levy,Assistant Head Coach/Offensive Coordinator,Detroit Lions,0,10,1993
/coaches/PateHe0.htm,6,Herb Paterra,Linebackers,Detroit Lions,0,10,1993
/coaches/PetiRi0.htm,12,Richie Petitbon,Coach,Washington Redskins,0,4,1993
/coaches/DowhRo0.htm,12,Rod Dowhower,Offensive Coordinator,Washington Redskins,0,4,1993
/coaches/PeccLa0.htm,12,Larry Peccatiello,Defensive Coordinator,Washington Redskins,0,4,1993
/coaches/DowhRo0.htm,12,Rod Dowhower,Quarterbacks,Washington Redskins,0,4,1993
/coaches/HaniJi0.htm,12,Jim Hanifan,Offensive Line,Washington Redskins,0,4,1993
/coaches/ThomEm0.htm,12,Emmitt Thomas,Secondary,Washington Redskins,0,4,1993
/coaches/BugeJo0.htm,9,Joe Bugel,Coach,Phoenix Cardinals,0,7,1993
/coaches/RhomJe0.htm,9,Jerry Rhome,Offensive Coordinator,Phoenix Cardinals,0,7,1993
/coaches/ShurFr0.htm,9,Fritz Shurmur,Defensive Coordinator,Phoenix Cardinals,0,7,1993
/coaches/CottTe0.htm,9,Ted Cottrell,Defensive Line,Phoenix Cardinals,0,7,1993
/coaches/JackBo0.htm,9,Bobby Jackson,Running Backs,Phoenix Cardinals,0,7,1993
/coaches/JohnJi1.htm,9,Jim Johnson,Defensive Line/Secondary,Phoenix Cardinals,0,7,1993
/coaches/PascJo0.htm,9,Joe Pascale,Outside Linebackers,Phoenix Cardinals,0,7,1993
/coaches/KotiRi0.htm,8,Rich Kotite,Coach,Philadelphia Eagles,0,8,1993
/coaches/BratZe0.htm,8,Zeke Bratkowski,Offensive Coordinator,Philadelphia Eagles,0,8,1993
/coaches/CarsBu0.htm,8,Bud Carson,Defensive Coordinator,Philadelphia Eagles,0,8,1993
/coaches/GiunPe0.htm,8,Peter Giunta,Defensive Backs,Philadelphia Eagles,0,8,1993
/coaches/MuirBi0.htm,8,Bill Muir,Offensive Line,Philadelphia Eagles,0,8,1993
/coaches/VechJi0.htm,8,Jim Vechiarella,Linebackers,Philadelphia Eagles,0,8,1993
/coaches/WoodDi0.htm,8,Dick Wood,Running Backs,Philadelphia Eagles,0,8,1993
/coaches/ReevDa0.htm,5,Dan Reeves,Coach,New York Giants,0,11,1993
/coaches/HensGe0.htm,5,George Henshaw,Offensive Coordinator,New York Giants,0,11,1993
/coaches/NolaMi0.htm,5,Mike Nolan,Defensive Coordinator,New York Giants,0,11,1993
/coaches/BlacDo0.htm,5,Don Blackmon,Linebackers,New York Giants,0,11,1993
/coaches/BrazDa0.htm,5,Dave Brazil,Defensive Quality Control/Linebackers,New York Giants,0,11,1993
/coaches/MangPe0.htm,5,Pete Mangurian,Offensive Line,New York Giants,0,11,1993
/coaches/SefcGe0.htm,5,George Sefcik,Running Backs,New York Giants,0,11,1993
/coaches/YaraZa0.htm,5,Zaven Yaralian,Defensive Backs,New York Giants,0,11,1993
/coaches/KnoxCh0.htm,10,Chuck Knox,Coach,Los Angeles Rams,0,6,1992
/coaches/ZampEr0.htm,10,Ernie Zampese,Offensive Coordinator,Los Angeles Rams,0,6,1992
/coaches/DyerGe0.htm,10,George Dyer,Defensive Coordinator,Los Angeles Rams,0,6,1992
/coaches/HarrCh0.htm,10,Chick Harris,Running Backs,Los Angeles Rams,0,6,1992
/coaches/MartMi0.htm,10,Mike Martz,Offensive Assistant,Los Angeles Rams,0,6,1992
/coaches/TollTe0.htm,10,Ted Tollner,Quarterbacks,Los Angeles Rams,0,6,1992
/coaches/VittJo0.htm,10,Joe Vitt,Assistant Head Coach/Defensive Backs,Los Angeles Rams,0,6,1992
/coaches/GlanJe0.htm,10,Jerry Glanville,Coach,Atlanta Falcons,0,6,1992
/coaches/JoneJu0.htm,10,June Jones,Offensive Coordinator,Atlanta Falcons,0,6,1992
/coaches/ShivDo0.htm,10,Doug Shivley,Defensive Coordinator,Atlanta Falcons,0,6,1992
/coaches/RoweKe0.htm,10,Keith Rowen,Tight Ends/Offensive Line,Atlanta Falcons,0,6,1992
/coaches/MoraJi0.htm,4,Jim Mora,Coach,New Orleans Saints,0,12,1992
/coaches/SmitCa0.htm,4,Carl Smith,Offensive Coordinator,New Orleans Saints,0,12,1992
/coaches/SidwSt0.htm,4,Steve Sidwell,Defensive Coordinator,New Orleans Saints,0,12,1992
/coaches/FangVi0.htm,4,Vic Fangio,Linebackers,New Orleans Saints,0,12,1992
/coaches/MoraJi1.htm,4,Jim Mora,Secondary,New Orleans Saints,0,12,1992
/coaches/PeasJo0.htm,4,John Pease,Defensive Line,New Orleans Saints,0,12,1992
/coaches/SkipJi0.htm,4,Jim Skipper,Running Backs,New Orleans Saints,0,12,1992
/coaches/JohnJi0.htm,4,Jimmy Johnson,Coach,Dallas Cowboys,0,12,1993
/coaches/TurnNo0.htm,4,Norv Turner,Offensive Coordinator,Dallas Cowboys,0,12,1993
/coaches/DaviBu0.htm,4,Butch Davis,Defensive Coordinator,Dallas Cowboys,0,12,1993
/coaches/CampDa0.htm,4,Dave Campo,Defensive Backs,Dallas Cowboys,0,12,1993
/coaches/EddyJi0.htm,4,Jim Eddy,Defensive Assistant,Dallas Cowboys,0,12,1993
/coaches/RossBo0.htm,8,Bobby Ross,Coach,San Diego Chargers,0,8,1993
/coaches/ArnsBi0.htm,8,Bill Arnsparger,Defensive Coordinator,San Diego Chargers,0,8,1993
/coaches/CrooSy0.htm,8,Sylvester Croom,Running Backs,San Diego Chargers,0,8,1993
/coaches/FoxxJo0.htm,8,John Fox,Defensive Backs,San Diego Chargers,0,8,1993
/coaches/FrieRa0.htm,8,Ralph Friedgen,Run Game Coordinator/Tight Ends,San Diego Chargers,0,8,1993
/coaches/LindDa0.htm,8,Dale Lindsey,Linebackers,San Diego Chargers,0,8,1993
/coaches/O'LeGe0.htm,8,George O'Leary,Defensive Line,San Diego Chargers,0,8,1993
/coaches/ReilJa0.htm,8,Jack Reilly,Quarterbacks,San Diego Chargers,0,8,1993
/coaches/SullJe0.htm,8,Jerry Sullivan,Wide Receivers,San Diego Chargers,0,8,1993
/coaches/FlorTo0.htm,10,Tom Flores,Coach,Seattle Seahawks,0,6,1993
/coaches/KennLa0.htm,10,Larry Kennan,Offensive Coordinator,Seattle Seahawks,0,6,1993
/coaches/TillRu0.htm,10,Rusty Tillman,Defensive Coordinator,Seattle Seahawks,0,6,1993
/coaches/BratBo0.htm,10,Bob Bratkowski,Wide Receivers,Seattle Seahawks,0,6,1993
/coaches/CatlTo0.htm,10,Tom Catlin,Linebackers,Seattle Seahawks,0,6,1993
/coaches/ShelCl0.htm,10,Clarence Shelmon,Running Backs,Seattle Seahawks,0,6,1993
/coaches/PhilWa0.htm,7,Wade Phillips,Coach,Denver Broncos,0,9,1993
/coaches/FassJi0.htm,7,Jim Fassel,Offensive Coordinator,Denver Broncos,0,9,1993
/coaches/WateCh0.htm,7,Charlie Waters,Defensive Coordinator,Denver Broncos,0,9,1993
/coaches/SmitRi0.htm,7,Richard Smith,Special Teams/Linebackers,Denver Broncos,0,9,1993
/coaches/StecLe0.htm,7,Les Steckel,Tight Ends,Denver Broncos,0,9,1993
/coaches/ShelAr0.htm,6,Art Shell,Coach,Los Angeles Raiders,0,10,1993
/coaches/WalsTo0.htm,6,Tom Walsh,Offensive Coordinator,Los Angeles Raiders,0,10,1993
/coaches/CunnGu0.htm,6,Gunther Cunningham,Defensive Coordinator,Los Angeles Raiders,0,10,1993
/coaches/HaslJi0.htm,6,Jim Haslett,Linebackers,Los Angeles Raiders,0,10,1993
/coaches/WhitMi0.htm,6,Mike White,Quarterbacks/Offensive Line,Los Angeles Raiders,0,10,1993
/coaches/SchoMa0.htm,5,Marty Schottenheimer,Coach,Kansas City Chiefs,0,11,1993
/coaches/HackPa0.htm,5,Paul Hackett,Offensive Coordinator,Kansas City Chiefs,0,11,1993
/coaches/AdolDa0.htm,5,Dave Adolph,Defensive Coordinator,Kansas City Chiefs,0,11,1993
/coaches/EdwaHe0.htm,5,Herm Edwards,Defensive Backs,Kansas City Chiefs,0,11,1993
/coaches/McCaMi0.htm,5,Mike McCarthy,Offensive Quality Control,Kansas City Chiefs,0,11,1993
/coaches/SaunAl0.htm,5,Al Saunders,Assistant Head Coach/Wide Receivers,Kansas City Chiefs,0,11,1993
/coaches/SchoKu0.htm,5,Kurt Schottenheimer,Special Teams,Kansas City Chiefs,0,11,1993
/coaches/ShulDa0.htm,13,David Shula,Coach,Cincinnati Bengals,0,3,1993
/coaches/PopeMi0.htm,13,Mike Pope,Offensive Coordinator,Cincinnati Bengals,0,3,1993
/coaches/LynnRo0.htm,13,Ron Lynn,Defensive Coordinator,Cincinnati Bengals,0,3,1993
/coaches/AndeKe0.htm,13,Ken Anderson,Quarterbacks,Cincinnati Bengals,0,3,1993
/coaches/WillRi0.htm,13,Richard Williamson,Wide Receivers,Cincinnati Bengals,0,3,1993
/coaches/SeifGe0.htm,2,George Seifert,Coach,San Francisco 49ers,0,14,1992
/coaches/ShanMi0.htm,2,Mike Shanahan,Offensive Coordinator,San Francisco 49ers,0,14,1992
/coaches/McPhBi0.htm,2,Bill McPherson,Defensive Coordinator,San Francisco 49ers,0,14,1992
/coaches/FishJe0.htm,2,Jeff Fisher,Defensive Backs,San Francisco 49ers,0,14,1992
/coaches/SherRa0.htm,2,Ray Sherman,Wide Receivers,San Francisco 49ers,0,14,1992
/coaches/SolaMi0.htm,2,Mike Solari,Tight Ends/AOffensive Line,San Francisco 49ers,0,14,1992
/coaches/ZemaBo0.htm,2,Bob Zeman,Linebackers,San Francisco 49ers,0,14,1992
/coaches/FontWa0.htm,11,Wayne Fontes,Coach,Detroit Lions,0,5,1992
/coaches/HennDa0.htm,11,Dan Henning,Offensive Coordinator,Detroit Lions,0,5,1992
/coaches/WideWo0.htm,11,Woody Widenhofer,Defensive Coordinator,Detroit Lions,0,5,1992
/coaches/GanzFr0.htm,11,Frank Gansz,Special Teams,Detroit Lions,0,5,1992
/coaches/LevyDa0.htm,11,Dave Levy,Assistant Head Coach,Detroit Lions,0,5,1992
/coaches/DitkMi0.htm,11,Mike Ditka,Coach,Chicago Bears,0,5,1992
/coaches/LandGr0.htm,11,Greg Landry,Offensive Coordinator,Chicago Bears,0,5,1992
/coaches/TobiVi0.htm,11,Vince Tobin,Defensive Coordinator,Chicago Bears,0,5,1992
/coaches/AbraDa0.htm,11,Danny Abramowicz,Special Teams,Chicago Bears,0,5,1992
/coaches/ChryGe0.htm,11,Geep Chryst,Quality Control,Chicago Bears,0,5,1992
/coaches/McGiDa0.htm,11,Dave McGinnis,Linebackers,Chicago Bears,0,5,1992
/coaches/StanDi0.htm,11,Dick Stanfel,Offensive Line,Chicago Bears,0,5,1992
